,Model,seed,rho,SINR,SNR,SNRinp,actual_error,theoretical_bounds,off_diagonal_norms,execution_time
228,PredictiveDecorrBSS,1800,0.35,18.994344470811715,"[array([19.48544352, 17.01931702, 21.18008322, 18.4304575 , 20.03303436])]",30,"[array([7.73495797, 0.53984629, 0.02988921, 0.01057198, 0.07103179,
       0.17275209, 0.07773113, 0.11015566, 0.12106233, 0.14121171,
       0.0792823 , 0.16556623, 0.11532251, 0.19001654, 0.16300329,
       0.09787009, 0.11373038, 0.05442795, 0.1280172 , 0.08729191,
       0.07808691, 0.03332791, 0.22203027, 0.04104143, 0.16006337,
       0.09822595, 0.08593079, 0.09971387, 0.1511852 , 0.14090704,
       0.24076368, 0.10464589, 0.12619011, 0.07536759, 0.11872051,
       0.15975166, 0.08474677, 0.08778328, 0.08447927, 0.10033237])]","[array([2.66197146e+12, 2.27267182e+02, 6.26432592e+00, 6.85543856e-01,
       8.21461089e-01, 2.32731610e+00, 8.92689917e-01, 1.31688602e+00,
       1.87676699e+00, 1.30256400e+00, 1.33905210e+00, 3.08504444e+00,
       1.10139141e+00, 2.80847194e+00, 2.21537438e+00, 1.21698636e+00,
       1.55787369e+00, 9.02456437e-01, 2.27453368e+00, 5.62682584e-01,
       5.60152641e-01, 2.12123221e+00, 5.71367682e+00, 5.57297085e-01,
       2.18261439e+00, 1.49754145e+00, 1.31168065e+00, 1.07380783e+00,
       2.18958805e+00, 2.03476749e+00, 3.11702134e+00, 1.14284940e+00,
       1.23880244e+00, 1.01505093e+00, 1.70056596e+00, 1.91751962e+00,
       1.43423050e+00, 8.53367811e-01, 1.01141285e+00, 9.36224076e-01])]","[array([0.54437869, 0.23207239, 0.24161595, 0.23485361, 0.30666928,
       0.42495703, 0.33090193, 0.35470188, 0.38482246, 0.40441446,
       0.37572737, 0.47017191, 0.35207383, 0.46245056, 0.44024602,
       0.35538263, 0.4135167 , 0.33933847, 0.42235593, 0.31464582,
       0.32095028, 0.37138895, 0.48398782, 0.2716801 , 0.40147365,
       0.40122145, 0.37374577, 0.35039078, 0.42077154, 0.42813545,
       0.48223067, 0.35846268, 0.34387659, 0.35373869, 0.42013169,
       0.40200429, 0.3531248 , 0.34476963, 0.34423676, 0.36197347])]",7.378275914990809
229,PredictiveDecorrBSS,1900,0.35,19.796676162742326,"[array([20.80340944, 19.29198564, 19.82078076, 19.3821306 , 19.84731236])]",30,"[array([2.20459875, 0.0044212 , 0.0562382 , 0.20450487, 0.17587388,
       0.09889061, 0.06081589, 0.06993941, 0.13134479, 0.06997093,
       0.07059496, 0.06848135, 0.10562041, 0.10552773, 0.07782683,
       0.07803905, 0.08203347, 0.12104129, 0.15096001, 0.10342162,
       0.09587722, 0.11023204, 0.07212241, 0.10921029, 0.0855264 ,
       0.22053528, 0.16917224, 0.05887964, 0.22742542, 0.0763705 ,
       0.06208596, 0.2067986 , 0.10871902, 0.09810256, 0.04118148,
       0.09171044, 0.06295439, 0.10933735, 0.10844308, 0.07920346])]","[array([8.17197847e+05, 1.00329067e+00, 3.52857569e+00, 3.83563128e+00,
       6.44645249e+00, 9.83957890e-01, 1.00361807e+00, 5.75704393e-01,
       1.98513293e+00, 8.04473286e-01, 9.77714657e-01, 7.01364234e-01,
       1.60698093e+00, 1.60997136e+00, 5.87068468e-01, 5.22060841e-01,
       7.76582208e-01, 1.04077632e+00, 1.98551686e+00, 9.83013512e-01,
       1.32416366e+00, 1.31691355e+00, 7.35623475e-01, 1.15367528e+00,
       8.93487131e-01, 4.70882346e+00, 2.07831004e+00, 1.41547891e+00,
       4.08227075e+00, 5.85337358e-01, 7.70836929e-01, 3.29838190e+00,
       1.06719913e+00, 1.15833990e+00, 1.94904362e-01, 8.63432131e-01,
       8.96197157e-01, 1.16341974e+00, 9.97440770e-01, 1.61567397e+00])]","[array([0.80932172, 0.15895789, 0.29745673, 0.4497105 , 0.47088469,
       0.34959671, 0.3097571 , 0.32310073, 0.3917693 , 0.30670039,
       0.34393085, 0.31713411, 0.38068164, 0.38056227, 0.32157951,
       0.295041  , 0.34409   , 0.38681897, 0.42858621, 0.35821068,
       0.36617009, 0.35899128, 0.31370457, 0.35629184, 0.33221568,
       0.47302265, 0.4288216 , 0.34013657, 0.49553627, 0.31266217,
       0.30589389, 0.45733946, 0.38417205, 0.34506803, 0.24866407,
       0.33916065, 0.29520355, 0.38699993, 0.34812105, 0.36169825])]",7.45577562804101
230,PredictiveDecorrBSS,2000,0.35,19.592750640486667,"[array([23.02418428, 17.2429541 , 20.15673702, 19.46796788, 19.96717975])]",30,"[array([1.9719622 , 0.00390112, 0.02456956, 0.0245939 , 0.01221396,
       0.1839664 , 0.04493658, 0.04585765, 0.04348175, 0.07445517,
       0.1684268 , 0.16568088, 0.11297117, 0.0671325 , 0.16645709,
       0.12839649, 0.06249403, 0.09660403, 0.16604617, 0.08954722,
       0.12201339, 0.05110956, 0.14711917, 0.14068347, 0.16688221,
       0.09312093, 0.16657752, 0.22081839, 0.16202652, 0.14487845,
       0.15722102, 0.06796284, 0.08153751, 0.13082595, 0.11876231,
       0.02740769, 0.15300992, 0.16420081, 0.06758663, 0.11889753])]","[array([2.57108290e+04, 4.00895593e+00, 1.38036594e+00, 2.81863375e+00,
       3.38347403e+00, 1.22796398e+01, 3.17825499e+00, 3.50400354e+00,
       1.54700248e+00, 4.14333147e+00, 4.25282760e+00, 2.05335993e+00,
       2.30642900e+00, 7.66968500e-01, 2.10684419e+00, 1.46401244e+00,
       8.59487250e-01, 8.38978701e-01, 2.59591367e+00, 9.54105664e-01,
       1.40229910e+00, 1.24325257e+00, 1.59618158e+00, 2.67987338e+00,
       1.69566768e+00, 1.08705015e+00, 1.96059334e+00, 3.26096698e+00,
       3.45005795e+00, 1.17387200e+00, 1.51185372e+00, 3.68108505e-01,
       1.06729172e+00, 2.07717929e+00, 1.47403077e+00, 2.44351232e-01,
       1.37682623e+00, 1.55744421e+00, 6.81851067e-01, 1.20840035e+00])]","[array([0.67312167, 0.26450804, 0.20598894, 0.2970097 , 0.29776797,
       0.43075853, 0.35304557, 0.36344903, 0.32015971, 0.37833353,
       0.45797406, 0.43153341, 0.4029269 , 0.29630465, 0.41950222,
       0.39868526, 0.33581073, 0.33861676, 0.44477315, 0.33915003,
       0.33063642, 0.33721429, 0.39616524, 0.41988086, 0.41203625,
       0.34543332, 0.42726996, 0.44981423, 0.44760778, 0.41625261,
       0.42215671, 0.29742598, 0.34836166, 0.42086357, 0.3942204 ,
       0.21904664, 0.40627287, 0.40191926, 0.30793323, 0.36652638])]",7.428245152987074
231,PredictiveDecorrBSS,2100,0.35,18.89388929235119,"[array([19.27847099, 17.73258435, 20.06823118, 21.23221095, 17.34182306])]",30,"[array([4.69704864e+00, 1.43225152e-03, 1.21846079e-01, 8.38514942e-02,
       1.19877606e-01, 6.21781824e-02, 1.18351736e-01, 1.18751391e-01,
       1.07754844e-01, 5.99053811e-02, 1.52804604e-01, 1.16388704e-01,
       1.65621495e-01, 1.02373131e-01, 6.13442649e-02, 9.70411553e-02,
       1.44080246e-01, 3.77391215e-02, 8.02972278e-02, 1.40187115e-01,
       7.60173528e-02, 1.10223319e-01, 8.15848881e-02, 1.35729339e-01,
       6.45522472e-02, 1.53021356e-01, 1.10966570e-01, 1.50674191e-01,
       3.24920285e-02, 1.21683527e-01, 5.72711207e-02, 1.12241625e-01,
       1.10126774e-01, 1.44394933e-01, 1.10511472e-01, 1.04975222e-01,
       8.12109807e-02, 1.33798598e-01, 7.63514148e-02, 1.08266777e-01])]","[array([3.03695842e+09, 1.16733638e+01, 1.44105059e+00, 6.72287129e-01,
       1.95948160e+00, 8.00891025e-01, 2.01601168e+00, 1.81227713e+00,
       1.11386700e+00, 1.22700320e+00, 2.13744537e+00, 9.56037468e-01,
       1.46308396e+00, 1.06760925e+00, 6.21746037e-01, 1.41981033e+00,
       1.59620268e+00, 6.22123079e-01, 1.02140455e+00, 1.48496746e+00,
       7.35729647e-01, 1.18968809e+00, 5.74848422e-01, 2.00867407e+00,
       7.52828002e-01, 1.87093572e+00, 8.38060120e-01, 1.92357007e+00,
       4.20603118e-01, 1.57447648e+00, 8.81698461e-01, 1.26707557e+00,
       1.21057955e+00, 1.62521347e+00, 2.30587896e+00, 9.96652557e-01,
       6.84663775e-01, 1.82687969e+00, 5.74396991e-01, 9.48376669e-01])]","[array([0.76531682, 0.29262723, 0.34356587, 0.31740414, 0.41832513,
       0.33254169, 0.41660549, 0.39545388, 0.39147756, 0.33994097,
       0.43256693, 0.37928701, 0.38193595, 0.36852367, 0.316965  ,
       0.35846418, 0.38158808, 0.29045874, 0.33212579, 0.39026939,
       0.33571214, 0.38299124, 0.33499036, 0.40097272, 0.31720059,
       0.40481374, 0.37789365, 0.40039917, 0.27889276, 0.3840435 ,
       0.34133384, 0.36111738, 0.36887986, 0.38981104, 0.44195143,
       0.39826378, 0.31818729, 0.4248919 , 0.30146546, 0.36340481])]",7.432648126967251
232,PredictiveDecorrBSS,2200,0.35,20.666374033613415,"[array([20.12121973, 21.57335822, 22.10630966, 20.91683518, 19.21911367])]",30,"[array([0.54260764, 1.54773107, 0.97635339, 0.32894926, 0.04238774,
       0.02241443, 0.01521081, 0.04300885, 0.10358052, 0.05816231,
       0.11069001, 0.09967045, 0.17447102, 0.07500823, 0.0880818 ,
       0.15198794, 0.10586714, 0.11758157, 0.13343677, 0.11020432,
       0.09900923, 0.05994562, 0.20585221, 0.1637984 , 0.04957285,
       0.07505946, 0.07716897, 0.06140436, 0.06039777, 0.12354756,
       0.12905731, 0.05638801, 0.08644191, 0.08132657, 0.23650736,
       0.18444391, 0.11748909, 0.18088868, 0.09449903, 0.23342822])]","[array([6.75341131e+02, 4.63760849e+03, 1.39630505e+03, 5.27354810e+01,
       1.49467613e+01, 4.53487101e+00, 3.17189240e+00, 4.08903498e+00,
       1.89836155e+00, 2.98084948e+00, 1.78064614e+00, 1.67798405e+00,
       3.04879487e+00, 6.48811788e-01, 1.22238091e+00, 1.76058432e+00,
       1.81373939e+00, 1.95743617e+00, 1.43135702e+00, 1.06810566e+00,
       1.09113401e+00, 6.93296488e-01, 2.58647516e+00, 2.81206635e+00,
       1.31501131e+00, 6.17772294e-01, 1.11537088e+00, 4.79496581e-01,
       6.43703296e-01, 1.39869043e+00, 1.59413548e+00, 4.46073973e-01,
       6.86611331e-01, 1.27968583e+00, 3.36423085e+00, 2.47550554e+00,
       1.11849004e+00, 1.74010951e+00, 9.11874902e-01, 4.52293191e+00])]","[array([0.4877365 , 0.25577263, 0.30309499, 0.27965561, 0.35979165,
       0.30820967, 0.33887161, 0.34883517, 0.37538882, 0.39887216,
       0.37889186, 0.39341625, 0.4460824 , 0.30652597, 0.34329992,
       0.41880932, 0.3966548 , 0.42673687, 0.38472999, 0.34572909,
       0.37336358, 0.32144941, 0.46109644, 0.46004595, 0.35415657,
       0.32420552, 0.33994229, 0.28458789, 0.30474338, 0.41034198,
       0.4215818 , 0.27997303, 0.33311113, 0.35059078, 0.48475512,
       0.42592379, 0.41446467, 0.41727541, 0.35139531, 0.48328383])]",7.431177296035457
233,PredictiveDecorrBSS,2300,0.35,19.522238077964754,"[array([19.6905406 , 17.44969203, 20.40958986, 21.24112863, 19.81065394])]",30,"[array([1.67729637, 0.03746811, 0.03347006, 0.03392061, 0.0436201 ,
       0.07821809, 0.08239492, 0.15138161, 0.06549574, 0.08107461,
       0.15324861, 0.10911259, 0.15658059, 0.14966002, 0.14070785,
       0.10998596, 0.1479766 , 0.06396056, 0.11078943, 0.07727301,
       0.10561472, 0.11060659, 0.13287618, 0.03079424, 0.04391346,
       0.08812319, 0.08632301, 0.10597182, 0.1055581 , 0.10845618,
       0.13509244, 0.07614226, 0.19913432, 0.11508373, 0.0871389 ,
       0.20653873, 0.09837582, 0.20103021, 0.09554666, 0.10037798])]","[array([3.72134913e+04, 2.28040779e+00, 4.34449470e-01, 3.66811092e-01,
       8.88612724e-01, 6.96461377e-01, 9.54784221e-01, 1.44259278e+00,
       8.96422507e-01, 8.34258618e-01, 3.53615991e+00, 1.13359541e+00,
       3.18426538e+00, 2.97505475e+00, 1.81798504e+00, 1.22089799e+00,
       1.52421529e+00, 8.09595167e-01, 1.51701156e+00, 9.90232097e-01,
       1.70395817e+00, 1.59369131e+00, 1.65887750e+00, 5.42734880e-01,
       2.80754826e-01, 6.85085378e-01, 1.01603214e+00, 1.43026258e+00,
       1.40238113e+00, 1.24277688e+00, 2.03458692e+00, 8.17366999e-01,
       3.19481550e+00, 1.50942471e+00, 1.25147092e+00, 2.85061006e+00,
       8.05527306e-01, 2.27263239e+00, 5.90485743e-01, 1.05956974e+00])]","[array([0.51346194, 0.25210479, 0.25215828, 0.21293079, 0.31239045,
       0.33320596, 0.34262631, 0.36266084, 0.31874956, 0.31680339,
       0.44248285, 0.35913174, 0.40633232, 0.42972514, 0.3850811 ,
       0.32820815, 0.38553871, 0.31049874, 0.38247738, 0.34502503,
       0.37517912, 0.38481   , 0.39148189, 0.30503841, 0.2617832 ,
       0.34494898, 0.37777545, 0.3760567 , 0.37115257, 0.3674903 ,
       0.39919407, 0.31943273, 0.46249355, 0.37948944, 0.35714617,
       0.46741679, 0.37108863, 0.44057713, 0.3223058 , 0.34133167])]",7.455441739992239
234,PredictiveDecorrBSS,2400,0.35,19.651249379108464,"[array([20.09496089, 21.29197309, 18.21624294, 19.18952856, 20.06603143])]",30,"[array([1.15948647, 0.26147847, 0.06532356, 0.02945948, 0.0455214 ,
       0.06133131, 0.01517199, 0.03513875, 0.05595683, 0.0436876 ,
       0.11417803, 0.06484118, 0.04493464, 0.11270501, 0.20963589,
       0.12832127, 0.12965954, 0.11011171, 0.08383576, 0.11607166,
       0.10140739, 0.09719753, 0.02671507, 0.15585034, 0.09353816,
       0.11085207, 0.12814623, 0.09267651, 0.14193488, 0.22180928,
       0.07888584, 0.12272155, 0.10022906, 0.07543089, 0.05137225,
       0.15668251, 0.08283736, 0.13569538, 0.04936651, 0.03431656])]","[array([1.53259493e+04, 2.82377731e+01, 7.63023610e+00, 1.03407183e+01,
       3.35336598e+00, 3.29491604e+00, 6.47090130e-01, 1.33433209e+00,
       1.34396905e+00, 6.60937610e-01, 2.88328218e+00, 1.34306942e+00,
       2.62702370e+00, 2.13583815e+00, 2.43230231e+00, 1.59088505e+00,
       1.48025653e+00, 1.60422877e+00, 7.84491135e-01, 1.70921616e+00,
       1.11890180e+00, 1.02826025e+00, 7.74217696e-01, 2.03339702e+00,
       7.76324730e-01, 1.20718719e+00, 1.75197493e+00, 7.52012974e-01,
       1.80232018e+00, 5.37257714e+00, 1.36732858e+00, 1.68913647e+00,
       1.31643335e+00, 5.78541160e-01, 1.23383609e+00, 2.19534571e+00,
       6.33636259e-01, 2.19613238e+00, 5.15418508e-01, 4.61045816e-01])]","[array([0.35784211, 0.23608248, 0.29691888, 0.3897923 , 0.29432891,
       0.34880538, 0.23540215, 0.31281084, 0.30337358, 0.28892634,
       0.38515848, 0.31282854, 0.34930544, 0.36152321, 0.42320516,
       0.36216962, 0.39269723, 0.350467  , 0.32122048, 0.36104633,
       0.35924862, 0.36176033, 0.30347383, 0.41202689, 0.34125159,
       0.37616159, 0.40950787, 0.32321108, 0.41438443, 0.47471516,
       0.37131228, 0.38108388, 0.36461506, 0.31217893, 0.33124611,
       0.40744281, 0.34029998, 0.39951801, 0.28848148, 0.28344848])]",7.4352722079493105
235,PredictiveDecorrBSS,2500,0.35,18.345873866999835,"[array([16.93096191, 19.15691399, 18.26055844, 17.50708456, 20.89427356])]",30,"[array([5.33781595, 0.07316121, 0.00615961, 0.04045372, 0.07322636,
       0.1332124 , 0.02360227, 0.1229147 , 0.0500282 , 0.184857  ,
       0.09150514, 0.10374533, 0.14216901, 0.10717383, 0.11650161,
       0.15363113, 0.07817584, 0.1083426 , 0.11488802, 0.12093253,
       0.14495015, 0.03808683, 0.11094683, 0.09693646, 0.08701688,
       0.04665799, 0.21148425, 0.06249301, 0.15790712, 0.03059605,
       0.16581077, 0.01264517, 0.18291666, 0.05112945, 0.17628159,
       0.13071321, 0.15835944, 0.06750295, 0.15960759, 0.03834195])]","[array([9.18467910e+09, 2.44049002e+00, 7.83333070e+00, 1.38642108e+00,
       9.84602351e-01, 1.65605105e+00, 5.35098757e-01, 1.68091917e+00,
       3.65090323e-01, 3.88184290e+00, 1.05480044e+00, 8.19193663e-01,
       2.53476455e+00, 9.95884602e-01, 1.69260805e+00, 1.79516892e+00,
       9.39527493e-01, 1.93730019e+00, 1.14366460e+00, 1.96770028e+00,
       1.81041006e+00, 5.10817417e-01, 1.36000796e+00, 1.28595643e+00,
       7.72611978e-01, 4.62047261e-01, 4.87765918e+00, 5.48031407e-01,
       1.46195160e+00, 7.52697336e-01, 2.42460232e+00, 1.08492173e-01,
       2.37927629e+00, 3.76647873e-01, 6.19754632e+00, 1.63741550e+00,
       2.41376552e+00, 6.56583402e-01, 2.06006316e+00, 6.10598716e-01])]","[array([0.89807503, 0.19794246, 0.30697727, 0.29117362, 0.30109847,
       0.38200844, 0.26884612, 0.35545757, 0.28182463, 0.4496375 ,
       0.34473025, 0.31962953, 0.43173092, 0.35630479, 0.39094805,
       0.4040338 , 0.33994461, 0.38234006, 0.342195  , 0.3880526 ,
       0.39923629, 0.27912425, 0.37065697, 0.3613743 , 0.31251167,
       0.29038148, 0.456954  , 0.31237581, 0.40490383, 0.28007791,
       0.42891721, 0.20492535, 0.44160715, 0.26672834, 0.49250139,
       0.39385771, 0.45628619, 0.30482804, 0.45709044, 0.3020041 ])]",7.431885142985266
236,PredictiveDecorrBSS,2600,0.35,19.330196309752033,"[array([18.04020634, 19.42617191, 20.21961223, 19.87359321, 19.41644446])]",30,"[array([0.47717721, 0.31095912, 0.50029025, 0.34920736, 0.13864806,
       0.01287043, 0.07130221, 0.11131805, 0.07532661, 0.12168609,
       0.07588673, 0.10219069, 0.07567435, 0.11010965, 0.09681853,
       0.16145599, 0.09862301, 0.09943453, 0.0650927 , 0.04589035,
       0.08991896, 0.10831547, 0.12284543, 0.06423655, 0.10963206,
       0.18758373, 0.06665444, 0.11846848, 0.15074674, 0.06115199,
       0.06079039, 0.1612949 , 0.06835611, 0.06133876, 0.12926795,
       0.08125503, 0.06368294, 0.10851221, 0.07976372, 0.05941039])]","[array([6.39855326e+02, 5.96099731e+01, 2.26187720e+02, 3.19672599e+01,
       1.33666538e+01, 4.14012721e+00, 3.51852692e+00, 2.42249611e+00,
       1.87053478e+00, 1.33347556e+00, 6.30483605e-01, 6.99275192e-01,
       9.03691280e-01, 1.64566031e+00, 1.28488273e+00, 1.72784013e+00,
       1.77733992e+00, 9.83958430e-01, 3.66681030e-01, 4.53223463e-01,
       1.00779914e+00, 1.54717167e+00, 1.50244591e+00, 5.51898084e-01,
       9.50449013e-01, 3.35654888e+00, 7.01711005e-01, 1.18885396e+00,
       1.24702949e+00, 1.10423425e+00, 7.44882158e-01, 1.61502928e+00,
       7.26144122e-01, 4.56765885e-01, 1.66970841e+00, 9.38890851e-01,
       7.03041201e-01, 1.23184319e+00, 8.38752871e-01, 4.79941880e-01])]","[array([0.54086878, 0.27202528, 0.33573998, 0.27490353, 0.3029248 ,
       0.31007004, 0.37465485, 0.36454191, 0.35583098, 0.38268661,
       0.30856983, 0.32722483, 0.3046233 , 0.37081087, 0.37200567,
       0.43530089, 0.38169604, 0.38212404, 0.27696416, 0.30759646,
       0.34126674, 0.42179942, 0.38771305, 0.30529933, 0.3428347 ,
       0.48017985, 0.31427807, 0.39804955, 0.39308254, 0.35763669,
       0.33103813, 0.42663904, 0.31047175, 0.27854022, 0.38109795,
       0.34129675, 0.31312707, 0.35846676, 0.31773741, 0.28703708])]",7.449711464985739
237,PredictiveDecorrBSS,2700,0.35,19.1126655996244,"[array([16.12379493, 22.07248645, 18.15167205, 21.69931302, 20.61845269])]",30,"[array([0.14706638, 1.73921342, 0.29572914, 0.20356575, 0.03815414,
       0.10085354, 0.0023699 , 0.06275098, 0.00911057, 0.03089365,
       0.08548983, 0.05444122, 0.11579597, 0.01462991, 0.03115742,
       0.0530471 , 0.06463953, 0.03645564, 0.05776451, 0.21856755,
       0.07898629, 0.03806764, 0.19649022, 0.17716622, 0.09725435,
       0.05101835, 0.09888258, 0.08064698, 0.1457368 , 0.1213615 ,
       0.08865294, 0.17827309, 0.06273073, 0.1137693 , 0.06734203,
       0.15716612, 0.06853847, 0.25082595, 0.08325587, 0.097678  ])]","[array([1.74571954e+02, 2.07421155e+04, 4.37022927e+01, 1.60798074e+01,
       7.05690140e+00, 8.25073661e+00, 3.77458536e+00, 4.06190624e+00,
       1.66599117e+00, 1.73701328e+00, 4.29545445e+00, 1.40742485e+00,
       2.33917924e+00, 9.81105957e-01, 4.63792077e-01, 1.46864866e+00,
       7.41362060e-01, 3.64721071e-01, 5.66587293e-01, 3.87733286e+00,
       6.50710209e-01, 2.49224932e-01, 3.36595751e+00, 2.46048424e+00,
       1.05096799e+00, 1.08286173e+00, 1.49691250e+00, 8.10922771e-01,
       1.66979219e+00, 1.56792062e+00, 1.10966758e+00, 2.44833414e+00,
       6.10040307e-01, 1.34212424e+00, 9.07581155e-01, 1.89427358e+00,
       6.87999849e-01, 3.26739804e+00, 6.51791059e-01, 1.79829726e+00])]","[array([0.58918096, 0.26877097, 0.2374427 , 0.24944714, 0.24530754,
       0.29522392, 0.24485643, 0.29052265, 0.22187868, 0.26194007,
       0.33521892, 0.29404829, 0.35072008, 0.27344113, 0.23726005,
       0.3195172 , 0.30462399, 0.24537211, 0.27628978, 0.45216014,
       0.29379802, 0.23655403, 0.48385465, 0.44651903, 0.34505813,
       0.33069023, 0.3760327 , 0.32784435, 0.42160722, 0.38442203,
       0.35870323, 0.44033083, 0.29250236, 0.4031574 , 0.3410282 ,
       0.4505831 , 0.32581755, 0.51715585, 0.31568157, 0.35253409])]",7.40157182601979
238,PredictiveDecorrBSS,2800,0.35,20.64007859547504,"[array([22.20726575, 20.08663427, 22.56470412, 20.01099633, 19.2732817 ])]",30,"[array([3.01806216, 0.20204332, 0.04148997, 0.01319179, 0.04763033,
       0.09056872, 0.05590678, 0.02758059, 0.08177635, 0.05065231,
       0.05932077, 0.03548798, 0.08175889, 0.08712253, 0.07415188,
       0.09479378, 0.10297661, 0.04300662, 0.11841731, 0.1831968 ,
       0.09286557, 0.09841308, 0.10278369, 0.25045867, 0.05291206,
       0.1163386 , 0.186603  , 0.04865874, 0.17317454, 0.03773698,
       0.09392889, 0.05892873, 0.10733646, 0.13729062, 0.08454326,
       0.08585944, 0.08140362, 0.14245302, 0.13121029, 0.09154815])]","[array([9.23824733e+05, 3.66202017e+01, 2.48837293e+00, 7.18316458e-01,
       1.03596326e+00, 2.07457810e+00, 1.71886361e+00, 3.86085260e-01,
       2.27885358e+00, 1.57832003e+00, 1.41468661e+00, 4.28402869e-01,
       9.75762058e-01, 8.28264971e-01, 7.12348960e-01, 1.55194778e+00,
       4.12084535e+00, 5.58037364e-01, 1.53061469e+00, 1.96273710e+00,
       8.14353242e-01, 2.20725833e+00, 1.09244248e+00, 8.18183573e+00,
       6.48229697e-01, 1.34759045e+00, 2.28283280e+00, 2.70468533e-01,
       1.59583350e+00, 4.39729346e-01, 8.20503737e-01, 4.64264076e-01,
       9.48203704e-01, 2.10207845e+00, 1.02933025e+00, 8.12815110e-01,
       9.64791068e-01, 1.20607601e+00, 1.51515393e+00, 6.67087226e-01])]","[array([0.43061459, 0.25840759, 0.24140983, 0.20452698, 0.25658505,
       0.32957116, 0.28556262, 0.20327932, 0.329558  , 0.28210827,
       0.29909631, 0.23386957, 0.34009018, 0.3399483 , 0.29897327,
       0.32058184, 0.40533559, 0.29620263, 0.38732916, 0.4404284 ,
       0.33469888, 0.39541489, 0.37209244, 0.5139558 , 0.30668535,
       0.41015998, 0.44658559, 0.26746328, 0.45652821, 0.29129384,
       0.36144945, 0.28404344, 0.33356833, 0.42133069, 0.3192939 ,
       0.34888417, 0.33827422, 0.38561908, 0.37305769, 0.32644221])]",7.4853860849980265
239,PredictiveDecorrBSS,2900,0.35,19.375103793992473,"[array([18.71883841, 20.88897346, 19.5818807 , 17.17623972, 22.2613504 ])]",30,"[array([0.198931  , 0.01263487, 0.04603514, 0.06082261, 0.18755915,
       0.09127663, 0.08908886, 0.10077811, 0.04628277, 0.11484191,
       0.09008016, 0.05814439, 0.09604123, 0.07809845, 0.15219351,
       0.09232978, 0.06373081, 0.19119881, 0.08621836, 0.03137344,
       0.16449303, 0.15696596, 0.08360074, 0.1311209 , 0.16891509,
       0.10760598, 0.11173048, 0.0397257 , 0.13315072, 0.09089492,
       0.12329438, 0.10027394, 0.10675914, 0.09297183, 0.08561398,
       0.19411099, 0.14352095, 0.15355548, 0.08844746, 0.13809496])]","[array([19.33380382,  0.55398859,  0.3821559 ,  0.56870129,  3.11606193,
        0.83593654,  0.9543188 ,  2.06813706,  0.60067673,  1.16591238,
        1.69079216,  0.96909038,  1.31867467,  0.70322104,  2.25540036,
        0.77719483,  1.04374915,  2.13756176,  1.17929084,  0.25310151,
        1.51617618,  1.28161371,  0.85893901,  1.25235638,  2.97663712,
        1.1922793 ,  1.42922614,  0.69199939,  2.22979982,  0.96667945,
        0.99596042,  0.63111387,  1.23363842,  1.58234266,  1.21836172,
        2.04115622,  1.71549193,  1.72046086,  1.45123156,  1.90469118])]","[array([0.39901228, 0.22622331, 0.24563361, 0.30153425, 0.4522311 ,
       0.32434834, 0.32900276, 0.39081295, 0.31796629, 0.3675053 ,
       0.38663214, 0.33559623, 0.32984578, 0.33387393, 0.41590436,
       0.3570407 , 0.35812198, 0.43098422, 0.34016573, 0.26225497,
       0.41208445, 0.4160409 , 0.33633421, 0.40695857, 0.44265497,
       0.3571038 , 0.37042305, 0.3194135 , 0.41355499, 0.35371505,
       0.40167012, 0.33709073, 0.3809795 , 0.37128317, 0.35742785,
       0.46697361, 0.39533767, 0.43815528, 0.34856566, 0.40689607])]",7.365487825998571
