,Model,seed,rho,SINR,SNR,SNRinp,actual_error,theoretical_bounds,off_diagonal_norms,execution_time
270,PredictiveDecorrBSS,0,0.45,17.34227562151719,"[array([16.07234963, 17.04907677, 19.82030403, 17.28758137, 17.29957876])]",30,"[array([1.00000000e-16, 1.39780458e-01, 1.23699828e-01, 1.85758493e-01,
       1.33031979e-01, 9.70038848e-02, 1.71324540e-01, 1.62701842e-01,
       1.99579367e-01, 2.04034091e-01, 1.74844118e-01, 1.88916132e-01,
       1.64307047e-01, 9.47603252e-02, 1.58427106e-01, 1.38825997e-01,
       1.89613136e-01, 8.49369461e-02, 1.30074400e-01, 2.62576739e-01,
       1.17753212e-01, 1.33232011e-01, 1.62497029e-01, 3.71975604e-01,
       1.16156985e-01, 2.32803648e-01, 1.19118143e-01, 2.14009262e-01,
       2.42706010e-01, 1.95459850e-01, 2.00661331e-01, 1.88840190e-01,
       1.98713740e-01, 2.93758327e-01, 1.38196105e-01, 2.95612295e-01,
       1.29952472e-01, 2.84334081e-01, 1.66843357e-01, 2.00130325e-01])]","[array([1.00000000e-16, 3.54904990e+00, 2.61529144e+00, 1.99108570e+00,
       1.28766299e+00, 1.80091828e+00, 2.84128040e+00, 3.62240944e+00,
       2.97384969e+00, 2.46902312e+00, 2.82479941e+00, 2.74577252e+00,
       2.34094759e+00, 1.96030138e+00, 1.80467162e+00, 2.34156547e+00,
       3.17292119e+00, 1.05020988e+00, 1.83660572e+00, 6.87998819e+00,
       3.48649319e+00, 1.49820540e+00, 3.08133640e+00, 1.03952543e+01,
       1.43196281e+00, 3.38596218e+00, 1.54862189e+00, 5.52319242e+00,
       6.03573521e+00, 3.39356170e+00, 2.44534281e+00, 2.31692890e+00,
       3.93241106e+00, 5.52275894e+00, 2.77938678e+00, 3.80237534e+00,
       1.75968612e+00, 4.88590437e+00, 2.78519418e+00, 3.14577745e+00])]","[array([0.        , 0.35409648, 0.38738333, 0.41247231, 0.36258211,
       0.36520773, 0.41361967, 0.39233644, 0.41582957, 0.39310557,
       0.43095004, 0.43900036, 0.40553056, 0.38172051, 0.36506899,
       0.37685218, 0.43677479, 0.30255969, 0.37698612, 0.49018619,
       0.40762061, 0.38366441, 0.43718771, 0.60974558, 0.37984312,
       0.44888513, 0.3703805 , 0.44324869, 0.4725331 , 0.43973721,
       0.41722068, 0.40849534, 0.43544075, 0.5059896 , 0.37759412,
       0.48479679, 0.38224593, 0.49733852, 0.37026963, 0.42376526])]",7.425392792036291
271,PredictiveDecorrBSS,100,0.45,16.704547577738452,"[array([18.19274183, 15.21572279, 18.63929136, 14.57402002, 18.89150418])]",30,"[array([1.00000000e-16, 1.30189680e-01, 9.18454532e-01, 1.26616245e-01,
       4.72042044e-03, 1.11127027e-01, 8.07541455e-02, 1.42886619e-01,
       1.31751506e-01, 4.46951162e-02, 1.39416282e-01, 1.28653114e-01,
       1.63691164e-01, 1.73581526e-01, 1.72628940e-01, 1.04910371e-01,
       2.81876292e-01, 2.52261475e-01, 2.29889431e-01, 1.26853592e-01,
       1.70115338e-01, 1.65194126e-01, 2.20507222e-01, 1.73239138e-01,
       2.26231101e-01, 1.04528761e-01, 2.87296409e-01, 1.90247949e-01,
       1.40776574e-01, 3.09775793e-02, 2.39381217e-01, 1.63966284e-01,
       1.27109484e-01, 1.11599358e-01, 1.78821288e-01, 2.35976285e-01,
       7.70874237e-02, 1.19473096e-01, 1.93350855e-01, 1.89599937e-01])]","[array([1.00000000e-16, 1.86286059e+01, 2.12989478e+03, 8.77627509e+01,
       3.43184367e+00, 7.51755100e+00, 2.58769632e+00, 3.08753325e+00,
       1.47011078e+00, 3.28709914e+00, 1.75288756e+00, 1.97205889e+00,
       2.85779355e+00, 2.14073144e+00, 2.75617293e+00, 1.28487233e+00,
       1.05526359e+01, 5.75628872e+00, 8.04653276e+00, 1.50724976e+00,
       2.27503530e+00, 2.15476032e+00, 3.13245410e+00, 2.64702518e+00,
       4.36024831e+00, 2.35355657e+00, 4.64224896e+00, 3.36172374e+00,
       2.19490131e+00, 2.30090517e-01, 4.35466302e+00, 2.94315701e+00,
       3.61646809e+00, 1.87816855e+00, 2.41962814e+00, 2.65791837e+00,
       1.37551941e+00, 1.58193802e+00, 2.61416391e+00, 2.01694096e+00])]","[array([0.        , 0.28428682, 0.35006087, 0.38965455, 0.30877881,
       0.43067324, 0.36654453, 0.44037296, 0.34815797, 0.36900989,
       0.39280435, 0.35841052, 0.3891677 , 0.40610422, 0.41777888,
       0.35305485, 0.54773872, 0.45047434, 0.46733845, 0.38732966,
       0.45186812, 0.45127219, 0.42076016, 0.42854354, 0.43289694,
       0.37249388, 0.4733028 , 0.44212123, 0.41238343, 0.23647157,
       0.46949504, 0.40672059, 0.40443054, 0.38812029, 0.4172599 ,
       0.43635605, 0.34928967, 0.35211295, 0.43525172, 0.39556174])]",7.360875568992924
272,PredictiveDecorrBSS,200,0.45,17.164135147910123,"[array([17.0911158 , 16.99658983, 18.54891609, 15.92303978, 17.67196974])]",30,"[array([1.00000000e-16, 9.17659502e-03, 1.39135707e-02, 6.82607681e-02,
       8.44389756e-02, 1.44939632e-01, 2.85466142e-01, 1.39339620e-01,
       1.19369751e-01, 1.84685221e-01, 1.38634018e-01, 2.17925353e-01,
       1.42400272e-01, 1.81573624e-01, 1.81135414e-01, 9.01548420e-02,
       5.09067854e-02, 2.13727199e-01, 6.62723198e-02, 2.35551678e-01,
       2.37355195e-01, 1.25671820e-01, 2.37652935e-01, 1.31580967e-01,
       1.80044066e-01, 1.87521493e-01, 1.53683079e-01, 7.97082617e-02,
       1.83401989e-01, 1.51859304e-01, 1.49069261e-01, 1.64168851e-01,
       3.11241538e-01, 9.84774358e-02, 2.11395114e-01, 1.44655307e-01,
       2.12228056e-01, 2.00981965e-01, 2.10198471e-01, 1.31046920e-01])]","[array([1.00000000e-16, 2.78569402e+01, 1.78834052e+00, 1.69394986e+00,
       2.77612624e+00, 2.30997904e+00, 8.32475551e+00, 2.27237335e+00,
       1.79205790e+00, 3.03178100e+00, 2.34256123e+00, 5.14433056e+00,
       2.38711174e+00, 2.49475891e+00, 2.96581336e+00, 1.65866124e+00,
       3.41697080e-01, 4.62467273e+00, 9.63736374e-01, 3.94624711e+00,
       3.00241983e+00, 1.10329368e+00, 4.53727822e+00, 1.81323639e+00,
       2.06546558e+00, 3.05704451e+00, 2.29545888e+00, 1.03116540e+00,
       3.78081223e+00, 1.72163734e+00, 1.61125880e+00, 1.80935005e+00,
       6.09914764e+00, 1.75844998e+00, 2.50520831e+00, 1.50137860e+00,
       4.55422024e+00, 4.65439228e+00, 3.65724751e+00, 1.65278802e+00])]","[array([0.        , 0.38359553, 0.27538235, 0.30725319, 0.3565108 ,
       0.41929244, 0.50915308, 0.37977655, 0.35148441, 0.44851053,
       0.39565946, 0.4371268 , 0.3942783 , 0.44184522, 0.44044754,
       0.35057584, 0.26293704, 0.41819928, 0.32514982, 0.45503598,
       0.45988703, 0.36284513, 0.47053126, 0.40526139, 0.39072579,
       0.44678069, 0.40368002, 0.32219544, 0.43120849, 0.39225787,
       0.40636766, 0.41227839, 0.49809808, 0.35555252, 0.41238931,
       0.39102903, 0.44294868, 0.46931746, 0.45650887, 0.38414558])]",7.3664924670010805
273,PredictiveDecorrBSS,300,0.45,17.651505135522825,"[array([16.8809565 , 19.48240321, 17.42604631, 16.75178107, 18.29094623])]",30,"[array([1.00000000e-16, 1.38398300e-01, 8.43863286e-02, 1.37554104e-01,
       1.56602894e-01, 1.83322788e-01, 1.76213990e-01, 1.19558494e-01,
       1.77170619e-01, 1.26484164e-01, 1.00831825e-01, 1.33654968e-01,
       2.15189311e-01, 2.56096648e-01, 1.87973579e-01, 2.01462582e-01,
       2.23058292e-01, 2.31482479e-01, 2.39502882e-01, 2.61317330e-01,
       1.22838910e-01, 1.00412028e-01, 2.84630118e-01, 1.51522115e-01,
       1.32335363e-01, 2.04601116e-01, 1.72229103e-01, 1.64594767e-01,
       2.41428365e-01, 1.46416658e-01, 1.06584088e-01, 1.01763858e-01,
       8.73049260e-02, 7.57769133e-02, 2.06084538e-01, 2.01719895e-01,
       1.61407013e-01, 1.27170773e-01, 1.23120256e-01, 1.87680212e-01])]","[array([1.00000000e-16, 6.50245494e+00, 5.78888191e+00, 2.43083364e+00,
       4.20287639e+00, 2.08390370e+00, 5.19623300e+00, 1.42169906e+00,
       1.99520445e+00, 2.49664060e+00, 1.25264993e+00, 2.51584058e+00,
       5.24707633e+00, 5.56312105e+00, 5.16758491e+00, 3.84793260e+00,
       2.95806598e+00, 2.93621314e+00, 3.94369444e+00, 4.04296075e+00,
       1.23317939e+00, 1.15085782e+00, 8.07136190e+00, 1.86758813e+00,
       2.04611348e+00, 4.14635407e+00, 2.41660386e+00, 2.72126769e+00,
       4.97175065e+00, 3.04442008e+00, 1.13063948e+00, 1.15202790e+00,
       1.18153762e+00, 5.55292999e-01, 4.00403752e+00, 2.72804434e+00,
       2.63814622e+00, 2.36557834e+00, 1.06750837e+00, 4.38468674e+00])]","[array([0.        , 0.1695224 , 0.24207603, 0.37028701, 0.43104991,
       0.3947283 , 0.466314  , 0.37181068, 0.42461526, 0.37220997,
       0.32882972, 0.37671342, 0.44418699, 0.46695345, 0.45743856,
       0.43721382, 0.46296734, 0.47537526, 0.45863198, 0.47258699,
       0.3629638 , 0.33319066, 0.53253637, 0.39241752, 0.39943847,
       0.44201962, 0.39752184, 0.39121157, 0.48691976, 0.41976819,
       0.34726992, 0.33748774, 0.34728593, 0.28807517, 0.47153743,
       0.44755283, 0.41572937, 0.35883143, 0.3335063 , 0.42146691])]",7.36436644900823
274,PredictiveDecorrBSS,400,0.45,17.21037951288935,"[array([19.27957523, 15.11099297, 17.49033804, 17.81660105, 17.4380967 ])]",30,"[array([1.00000000e-16, 3.11937569e-02, 4.13759688e-02, 6.29606965e-02,
       2.40964962e-01, 1.28621628e-01, 1.63782785e-01, 1.78476348e-01,
       1.16876582e-01, 1.72835062e-01, 1.00142829e-01, 4.36015983e-02,
       1.19346731e-01, 2.04809244e-01, 1.59323749e-01, 1.79849100e-01,
       9.46575779e-02, 1.26927011e-01, 2.55955576e-01, 2.33568785e-01,
       3.04137236e-01, 7.74780013e-02, 1.36441787e-01, 2.84317355e-01,
       1.65332410e-01, 1.44694017e-01, 2.05192972e-01, 2.42218902e-01,
       1.21556789e-01, 1.24480378e-01, 1.57432820e-01, 1.19817101e-01,
       1.02722299e-01, 8.30130656e-02, 1.28437378e-01, 1.57026432e-01,
       1.71994125e-01, 1.77703897e-01, 2.26739670e-01, 1.82429332e-01])]","[array([1.00000000e-16, 3.79402345e+00, 3.37246775e+00, 2.01173414e+00,
       4.29669021e+00, 1.02519520e+00, 2.07880601e+00, 1.91132073e+00,
       2.63001153e+00, 3.45614285e+00, 9.39849167e-01, 4.05473648e-01,
       2.15461548e+00, 3.47508569e+00, 3.19050540e+00, 2.68711221e+00,
       8.40201965e-01, 2.38921901e+00, 4.76112439e+00, 3.31689591e+00,
       5.72648233e+00, 1.22251162e+00, 1.50018807e+00, 4.03385789e+00,
       1.74928586e+00, 1.55810525e+00, 3.04557730e+00, 4.80156146e+00,
       2.47048563e+00, 1.41205558e+00, 2.08924550e+00, 2.00760519e+00,
       1.14588741e+00, 7.72291676e-01, 1.43252020e+00, 2.73683585e+00,
       2.29044450e+00, 2.65207199e+00, 2.98248203e+00, 1.89741441e+00])]","[array([0.        , 0.24729127, 0.34216396, 0.33576458, 0.44368287,
       0.32155192, 0.3922861 , 0.42569742, 0.37017566, 0.42594788,
       0.33787022, 0.25274117, 0.3939605 , 0.4649923 , 0.42345956,
       0.40149451, 0.30749143, 0.3797457 , 0.50941114, 0.41301602,
       0.52906455, 0.31524313, 0.3883788 , 0.50677201, 0.39989815,
       0.35122141, 0.44548768, 0.44243972, 0.40372364, 0.35699561,
       0.4128629 , 0.38716273, 0.34416327, 0.33112664, 0.36784899,
       0.42503133, 0.41033185, 0.42109471, 0.44059502, 0.42764941])]",7.444673809048254
275,PredictiveDecorrBSS,500,0.45,16.37308457524361,"[array([17.30724208, 15.78168222, 18.06657638, 15.61089691, 15.66470005])]",30,"[array([1.00000000e-16, 3.16478126e-01, 4.86066260e-01, 2.90164352e-01,
       5.09436227e-01, 3.96611334e-01, 1.87831555e-01, 7.68770731e-02,
       1.06404035e-01, 9.55501551e-02, 3.85366552e-02, 5.49933341e-02,
       7.88745707e-03, 7.06845442e-02, 8.80372076e-02, 5.67749576e-03,
       4.55534558e-02, 6.46527175e-02, 1.10157912e-01, 1.08664083e-01,
       2.30771282e-01, 1.79573895e-01, 1.38575110e-01, 1.04330283e-01,
       1.88083360e-01, 1.89414624e-01, 1.24330932e-01, 2.81932030e-01,
       1.39288754e-01, 2.16404862e-01, 2.37238853e-01, 1.81979207e-01,
       9.82749547e-02, 2.01098412e-01, 1.64313270e-01, 1.70368571e-01,
       2.03775334e-01, 2.09064705e-01, 1.39486834e-01, 6.69515442e-02])]","[array([1.00000000e-16, 7.08954673e+01, 8.77090500e+01, 1.26143360e+02,
       1.56674671e+02, 2.67709876e+02, 4.64820053e+01, 3.42086852e+01,
       1.04129604e+01, 1.24963658e+01, 1.88994632e+01, 7.79861358e+00,
       5.34171785e+00, 4.83105514e+00, 5.13748899e+00, 1.07036901e+00,
       1.95572617e+00, 1.23672732e+00, 1.35992098e+00, 3.11141733e+00,
       7.68130902e+00, 3.34516207e+00, 2.67343839e+00, 2.47237786e+00,
       2.93240150e+00, 4.09569651e+00, 2.82992276e+00, 7.16189355e+00,
       1.86239750e+00, 3.33799190e+00, 6.51682509e+00, 1.85574631e+00,
       1.14047272e+00, 3.22426180e+00, 2.47960860e+00, 1.87813602e+00,
       3.33516429e+00, 3.13792300e+00, 1.88872687e+00, 5.77018377e-01])]","[array([0.        , 0.29604666, 0.23782478, 0.31913036, 0.33411323,
       0.39141945, 0.3423629 , 0.36295115, 0.29748888, 0.30166386,
       0.36600812, 0.31277014, 0.33759976, 0.34078632, 0.32184048,
       0.22137505, 0.29714832, 0.26186012, 0.3183094 , 0.35131493,
       0.46510386, 0.39551072, 0.39033125, 0.36736225, 0.40518858,
       0.43711835, 0.36423255, 0.49203192, 0.36590888, 0.46342664,
       0.4581171 , 0.40629632, 0.3445083 , 0.43364441, 0.3911308 ,
       0.40415318, 0.45218807, 0.45239904, 0.39819035, 0.29128001])]",7.368503860954661
276,PredictiveDecorrBSS,600,0.45,16.897180501153954,"[array([17.10327689, 16.45780738, 16.18811084, 16.60810721, 18.49360957])]",30,"[array([1.00000000e-16, 1.80190458e-02, 1.44416733e-02, 1.99575727e-02,
       9.50011105e-02, 7.39580143e-03, 1.33508640e-01, 7.11965144e-02,
       1.64038348e-01, 1.80636198e-01, 6.58763422e-02, 6.88173544e-02,
       1.66407502e-01, 1.32825038e-01, 1.47816951e-01, 1.80860469e-01,
       8.42413789e-02, 1.80906078e-01, 1.69616308e-01, 1.99235433e-01,
       9.32887616e-02, 1.24719474e-01, 9.18903144e-02, 9.56962238e-02,
       1.86783095e-01, 1.75644022e-01, 1.21734566e-01, 2.13398776e-01,
       1.48104527e-01, 1.86578253e-01, 1.92961266e-01, 7.76783016e-02,
       1.92507676e-01, 9.37440020e-02, 1.96002775e-01, 1.42276444e-01,
       1.82987858e-01, 1.43147648e-01, 2.19539992e-01, 1.86834558e-01])]","[array([1.00000000e-16, 1.83106166e+00, 2.98360225e-01, 5.53551986e-01,
       9.27097172e+00, 2.38894164e+00, 1.26742785e+01, 1.36041014e+00,
       2.33141442e+00, 2.45095138e+00, 5.16444301e-01, 1.29045594e+00,
       2.67380226e+00, 1.20499074e+00, 2.34524842e+00, 2.11185052e+00,
       1.08294346e+00, 3.35007004e+00, 1.92756547e+00, 2.84582819e+00,
       1.21146203e+00, 1.81578569e+00, 8.33889248e-01, 2.84767134e+00,
       2.03039336e+00, 1.83852106e+00, 1.19576204e+00, 2.81913431e+00,
       1.44910366e+00, 4.74656709e+00, 2.54566630e+00, 9.26503999e-01,
       2.41515743e+00, 2.82589991e+00, 2.49711430e+00, 1.48749664e+00,
       1.73449301e+00, 1.95259319e+00, 3.14897910e+00, 3.26356035e+00])]","[array([0.        , 0.19675046, 0.15903634, 0.19479135, 0.28718024,
       0.23059365, 0.36405781, 0.31733962, 0.38515761, 0.39935271,
       0.28685701, 0.30393983, 0.4202487 , 0.36268163, 0.37294042,
       0.40836203, 0.33152903, 0.4277125 , 0.41399341, 0.42314449,
       0.31590144, 0.33505486, 0.31938031, 0.39719565, 0.40196152,
       0.40149456, 0.38547354, 0.42918311, 0.38896635, 0.43524461,
       0.42667309, 0.28777076, 0.42384947, 0.36827436, 0.44539172,
       0.35212538, 0.41226983, 0.38723273, 0.42750737, 0.41582664])]",7.39858614304103
277,PredictiveDecorrBSS,700,0.45,17.02282616601697,"[array([17.26933863, 16.17019923, 16.56555312, 18.66025732, 16.85822889])]",30,"[array([1.00000000e-16, 1.16021471e-01, 1.35546677e+00, 4.78531582e-01,
       1.03434384e-01, 1.26085953e-02, 1.16345402e-01, 1.12183870e-01,
       1.09046149e-01, 4.80323443e-02, 2.28765332e-01, 6.64015935e-02,
       1.15327243e-01, 2.03507181e-01, 1.57360599e-01, 1.34438345e-01,
       2.98432492e-01, 2.69227685e-01, 1.24751059e-01, 1.34586103e-01,
       1.69481570e-01, 2.82422697e-01, 1.66599861e-01, 1.60987213e-01,
       1.73212773e-01, 2.98475543e-01, 2.06451352e-01, 1.91683537e-01,
       1.08829112e-01, 2.32206046e-01, 1.93908429e-01, 7.90211088e-02,
       1.77910322e-01, 1.41929459e-01, 9.37250238e-02, 2.41101110e-01,
       1.49814418e-01, 1.93468344e-01, 8.98441727e-02, 1.17612024e-01])]","[array([1.00000000e-16, 3.69091948e+01, 5.19215561e+03, 7.95031221e+02,
       3.68692589e+01, 8.32992156e+00, 2.73046872e+00, 5.28936124e+00,
       1.49826857e+00, 1.16127605e+00, 4.96806580e+00, 7.02668322e-01,
       1.49314259e+00, 5.44658209e+00, 2.37816038e+00, 2.31642159e+00,
       4.20559545e+00, 7.42402959e+00, 1.28715448e+00, 2.03562518e+00,
       1.72949925e+00, 4.22730372e+00, 3.56017345e+00, 2.84696289e+00,
       3.99970131e+00, 5.14082670e+00, 3.20023867e+00, 2.71381113e+00,
       1.06308472e+00, 3.58173127e+00, 4.47790079e+00, 8.96329551e-01,
       4.47135570e+00, 1.62135248e+00, 1.34397181e+00, 2.64545323e+00,
       1.87639697e+00, 3.20937820e+00, 1.46206872e+00, 1.52395202e+00])]","[array([0.        , 0.27595767, 0.33168376, 0.3786627 , 0.38893714,
       0.31509364, 0.31885671, 0.42794829, 0.34625775, 0.27853078,
       0.42180805, 0.26822995, 0.34293322, 0.48100076, 0.39484166,
       0.38729568, 0.53556026, 0.49248668, 0.34778796, 0.40092459,
       0.421143  , 0.50998846, 0.46158994, 0.42124004, 0.43487102,
       0.50895524, 0.42145572, 0.41998651, 0.32287599, 0.46302395,
       0.44430377, 0.29614345, 0.41238465, 0.37892101, 0.31804821,
       0.44822925, 0.37926446, 0.45769696, 0.36174632, 0.36021469])]",7.389866313023958
278,PredictiveDecorrBSS,800,0.45,16.761342661523063,"[array([19.47907648, 17.22194614, 14.09294735, 21.47555091, 15.3698664 ])]",30,"[array([1.00000000e-16, 5.03938791e-02, 2.89820672e-02, 1.07639349e-01,
       1.58410545e-01, 3.25667956e-02, 7.08353315e-02, 1.85873530e-01,
       1.72099883e-01, 5.67925527e-02, 1.43463334e-01, 1.59400198e-01,
       1.55325981e-01, 1.14628758e-01, 1.12426563e-01, 1.95266325e-01,
       1.51339201e-01, 1.21656673e-01, 1.35578096e-01, 1.43104490e-01,
       5.12798265e-02, 2.75944667e-01, 1.73879687e-01, 1.53152937e-01,
       1.01691810e-01, 1.83627396e-01, 2.24536904e-01, 1.62559186e-01,
       1.66013722e-01, 1.05508866e-01, 6.09570469e-02, 1.32394331e-01,
       2.39103307e-01, 4.30988246e-02, 9.59492724e-02, 2.02527684e-01,
       1.40260875e-01, 2.15863783e-01, 2.02721754e-01, 1.90141959e-01])]","[array([1.00000000e-16, 4.57399039e+01, 2.19267342e+01, 4.68347800e+00,
       4.12192313e+00, 3.03288903e-01, 7.72855392e-01, 3.00275962e+00,
       1.70311779e+00, 1.22315819e+00, 1.71267211e+00, 1.64533415e+00,
       3.88892371e+00, 1.26266689e+00, 2.66800576e+00, 3.35142631e+00,
       2.16036351e+00, 1.23246227e+00, 2.43634463e+00, 1.82162518e+00,
       7.57715255e-01, 4.87411015e+00, 2.02748752e+00, 2.32835067e+00,
       1.77200131e+00, 3.59487679e+00, 5.96423674e+00, 1.83641585e+00,
       2.27109117e+00, 1.33769338e+00, 4.68664674e-01, 1.86033535e+00,
       4.33730260e+00, 7.21155606e-01, 1.63093829e+00, 3.09074983e+00,
       1.44898865e+00, 3.44666730e+00, 2.83766248e+00, 3.72935512e+00])]","[array([0.        , 0.34590907, 0.31263072, 0.3648838 , 0.40191339,
       0.21734467, 0.31261957, 0.43774293, 0.38563888, 0.31484555,
       0.38714609, 0.39810011, 0.41853051, 0.38348568, 0.34902931,
       0.43846415, 0.3941594 , 0.37404628, 0.40229769, 0.37848291,
       0.32584366, 0.502336  , 0.42403823, 0.37223382, 0.35643908,
       0.47768459, 0.48900667, 0.3834192 , 0.39230925, 0.37548269,
       0.28604887, 0.43124402, 0.48173889, 0.27177401, 0.35155162,
       0.46782444, 0.3670572 , 0.45964244, 0.43450769, 0.43776551])]",7.391369713994209
279,PredictiveDecorrBSS,900,0.45,16.551592596673505,"[array([13.80113499, 19.14896728, 18.3621391 , 16.48194006, 17.07880599])]",30,"[array([1.00000000e-16, 1.56125500e-01, 6.01360373e-02, 2.73414817e-02,
       4.07043627e-02, 9.68670202e-02, 7.39850271e-02, 1.51009032e-01,
       7.91193845e-02, 1.43300148e-01, 1.70657985e-01, 9.44082853e-02,
       1.32490010e-01, 1.80784053e-01, 2.15540983e-01, 1.45315120e-01,
       1.05330872e-01, 2.50201118e-01, 1.52207676e-01, 1.86273539e-01,
       1.32995924e-01, 1.10008219e-01, 1.05581415e-01, 1.64317940e-01,
       1.06365863e-01, 1.30826938e-01, 2.44181763e-01, 1.77692237e-01,
       2.10300992e-01, 1.98170893e-01, 8.75027719e-02, 1.23839188e-01,
       2.28580389e-01, 1.07941264e-01, 8.41168674e-02, 2.50015208e-01,
       1.31747360e-01, 2.26182552e-01, 2.34854652e-01, 1.33373789e-01])]","[array([1.00000000e-16, 1.83801984e+01, 1.03238195e+01, 7.87206003e+00,
       2.52820345e+00, 1.91847371e+00, 1.75309858e+00, 3.24319076e+00,
       7.30082288e-01, 2.80121660e+00, 2.39472216e+00, 1.52224072e+00,
       1.16989877e+00, 3.65823620e+00, 2.25991293e+00, 1.46896230e+00,
       1.55454183e+00, 3.37462053e+00, 1.39983802e+00, 2.81624067e+00,
       2.57910288e+00, 1.07250284e+00, 1.21451754e+00, 2.37464837e+00,
       7.45930696e-01, 2.74411557e+00, 3.64976086e+00, 2.56582493e+00,
       2.31274014e+00, 2.76890571e+00, 1.16445107e+00, 1.67271268e+00,
       4.08276566e+00, 1.20690397e+00, 7.74261871e-01, 7.12911523e+00,
       2.15232256e+00, 4.82698021e+00, 4.55087299e+00, 1.35797393e+00])]","[array([0.        , 0.28520781, 0.31844102, 0.31944234, 0.28708339,
       0.35986639, 0.37106796, 0.41256934, 0.28735785, 0.39363577,
       0.3997951 , 0.3541432 , 0.34098174, 0.43784328, 0.42431266,
       0.36871284, 0.34823485, 0.46278819, 0.33889584, 0.44194706,
       0.40299988, 0.34955604, 0.33358352, 0.3941887 , 0.32445825,
       0.4136572 , 0.47303794, 0.42615637, 0.44955679, 0.43017677,
       0.31631052, 0.37705145, 0.48927194, 0.35198783, 0.3223566 ,
       0.48196681, 0.41409827, 0.48271952, 0.4800091 , 0.38659551])]",7.444869285973255
280,PredictiveDecorrBSS,1000,0.45,18.05349644932187,"[array([17.11374015, 18.45626351, 17.45630313, 19.71526183, 17.9811567 ])]",30,"[array([1.00000000e-16, 3.94029647e-02, 1.51069111e-01, 5.32914824e-02,
       6.08742665e-02, 8.28021682e-02, 1.05233984e-01, 1.20913889e-01,
       4.80407561e-02, 6.61473265e-02, 7.50224342e-02, 4.48802569e-02,
       1.02267063e-01, 1.68290577e-01, 5.83780094e-02, 7.39359814e-02,
       1.19944949e-01, 4.06298905e-02, 5.13406042e-02, 1.22792299e-01,
       1.34884262e-01, 5.75542519e-02, 1.12131627e-01, 1.55558007e-01,
       3.36695738e-02, 1.20467720e-01, 1.67018055e-01, 2.23722502e-01,
       9.60031040e-02, 9.27172497e-02, 1.00745308e-01, 1.30505865e-01,
       1.54842672e-01, 1.95468713e-01, 2.15302234e-01, 2.17497113e-01,
       1.12289495e-01, 1.51916047e-01, 1.78589742e-01, 9.47519702e-02])]","[array([1.00000000e-16, 6.71905502e+00, 8.68884149e+00, 3.14682143e+00,
       2.92222495e+00, 3.20272700e+00, 5.67820723e+00, 4.15531060e+00,
       1.94460622e+00, 2.82668947e+00, 3.60686146e+00, 1.02846570e+00,
       3.17336410e+00, 5.96374714e+00, 8.58948686e-01, 4.79946038e+00,
       4.52025915e+00, 1.56524175e+00, 1.15749300e+00, 4.44571118e+00,
       4.49569768e+00, 1.80478852e+00, 2.14285779e+00, 3.73133158e+00,
       8.74044976e-01, 2.05983267e+00, 3.32854500e+00, 5.48022907e+00,
       9.78501895e-01, 1.64006385e+00, 1.02797743e+00, 1.43751941e+00,
       1.57371159e+00, 2.38706433e+00, 3.90426485e+00, 4.18040130e+00,
       1.64161771e+00, 1.77891366e+00, 2.20863666e+00, 1.05539335e+00])]","[array([0.        , 0.29470031, 0.23826112, 0.29942005, 0.31742246,
       0.35438321, 0.33248746, 0.39717246, 0.290999  , 0.30280794,
       0.35117521, 0.26200285, 0.36264215, 0.43163818, 0.24469419,
       0.35582582, 0.39630454, 0.27623904, 0.27943121, 0.38542983,
       0.37825532, 0.30542608, 0.36916268, 0.41016617, 0.28193445,
       0.39677993, 0.40670965, 0.51441946, 0.33372769, 0.35743569,
       0.33176946, 0.37614871, 0.39063497, 0.40085098, 0.44379987,
       0.45223586, 0.34883207, 0.39458811, 0.41113818, 0.36438436])]",7.39037289400585
